"","class","pland","pd","ed","shape_mn","pa"
"36419",0,40.9090909090909,6734.00673400673,1767.67676767677,1.24176200211607,0
"36420",0,31.5217391304348,6038.64734299517,1557.97101449275,1.27845704603485,0
"36421",1,91.304347826087,1207.72946859903,833.333333333333,1.58207970421094,0
"36422",1,73.9130434782609,1207.72946859903,2028.98550724638,2.48599015662241,0
"36423",1,94.1176470588235,1633.98692810458,686.274509803922,1.4375,0
"36424",1,95.6521739130435,2415.45893719807,434.782608695652,1.2814232144555,0
"36425",1,94.5652173913043,1207.72946859903,615.942028985507,1.50095754877291,0
"36426",1,88.8888888888889,1234.56790123457,888.888888888889,1.73295268256234,0
"36427",0,75,1207.72946859903,1884.05797101449,2.58829584134404,0
"36428",1,64.1304347826087,1207.72946859903,2210.14492753623,2.66887267510689,0
"36429",1,78.8888888888889,2469.13580246914,1629.62962962963,1.60558646363431,0
"36430",1,84.7826086956522,1207.72946859903,1376.8115942029,2.03809866146027,0
"36431",1,95.6521739130435,1207.72946859903,398.550724637681,1.27920429813366,0
"36432",0,79.3478260869565,1207.72946859903,1739.13043478261,2.28230237032455,0
"36433",0,50,1207.72946859903,2572.46376811594,3.31744401348519,0
"36434",1,46.7391304347826,3623.1884057971,2355.07246376812,1.75342115217488,0
"36435",1,80.4347826086957,1207.72946859903,1557.97101449275,2.15058131676066,0
"36436",1,87.9120879120879,1221.00122100122,1282.05128205128,1.90065778087482,0
"36437",1,86.9565217391304,1207.72946859903,1268.11594202899,1.90065778087482,0
"36438",1,88.0434782608696,1207.72946859903,978.260869565217,1.77777777777778,0
"36439",1,92.3913043478261,1207.72946859903,760.869565217391,1.57274581918526,0
"36440",0,13.3333333333333,7407.40740740741,1222.22222222222,1.1405137631661,0
"36441",1,71.7391304347826,1207.72946859903,2028.98550724638,2.52337556507632,0
"36442",1,71.7391304347826,1207.72946859903,1884.05797101449,2.33873832860732,0
"36443",0,35.8695652173913,2415.45893719807,1992.75362318841,1.95840773619725,0
"36444",0,68.4782608695652,1207.72946859903,1775.36231884058,2.45676907455998,0
"36445",0,79.3478260869565,1207.72946859903,1702.89855072464,2.45786409111874,0
"36446",1,75,2415.45893719807,1739.13043478261,1.68236117205212,0
"36447",0,65.2173913043478,1207.72946859903,2318.84057971014,2.77563806478198,0
"36448",1,47.2527472527472,4884.00488400488,2454.21245421245,1.58257917253095,0
"36449",0,44.9438202247191,3745.31835205992,2808.98876404494,2.12044502811108,0
"36450",0,21.7391304347826,6038.64734299517,1268.11594202899,1.23618382249279,0
"36451",0,71.7391304347826,1207.72946859903,1775.36231884058,2.40028407409699,0
"36452",1,83.695652173913,1207.72946859903,1630.4347826087,2.22223124096294,0
"36453",1,70.3296703296703,1221.00122100122,1904.7619047619,2.3125,0
"36454",0,55.4347826086957,2415.45893719807,2500,2.27300263718726,0
"36455",1,93.4065934065934,1221.00122100122,549.450549450549,1.41004797582127,0
"36456",1,83.695652173913,1207.72946859903,1413.04347826087,1.99431008804366,0
"36457",0,5.17241379310345,3831.41762452107,517.241379310345,1.03033008588991,0
"36458",1,94.1176470588235,1307.18954248366,666.666666666667,1.45344418537486,0
"36459",1,93.4210526315789,1461.98830409357,438.59649122807,1.24612074110355,0
"36460",1,96.6666666666667,1234.56790123457,296.296296296296,1.23292941506346,0
"36461",1,51.0869565217391,2415.45893719807,2826.08695652174,2.12186151770387,0
"36462",1,93.3333333333333,1234.56790123457,703.703703703704,1.47297075909295,0
"36463",1,45.6521739130435,6038.64734299517,2826.08695652174,1.63755732698985,0
"36464",1,73.9130434782609,1207.72946859903,2137.68115942029,2.84979359417691,0
"36465",1,76.4705882352941,1633.98692810458,1813.72549019608,2.14946326037276,0
"36466",0,58.695652173913,1207.72946859903,2826.08695652174,3.2659863237109,0
"36467",0,93.4065934065934,1221.00122100122,512.820512820513,1.41004797582127,0
"36468",1,31.8681318681319,6105.0061050061,2307.69230769231,1.48697146009193,0
"36469",1,78.2608695652174,2415.45893719807,1702.89855072464,1.66579726475758,0
"36470",1,93.4782608695652,1207.72946859903,652.173913043478,1.56357521144986,0
"36471",0,90.1098901098901,1221.00122100122,952.380952380952,1.71168865416012,0
"36472",0,83.695652173913,1207.72946859903,1485.50724637681,2.22223124096294,0
"36473",0,19.5652173913044,9661.83574879227,1739.13043478261,1.20009768627282,0
"36474",1,61.9565217391304,1207.72946859903,2717.39130434783,3.37755751051586,0
"36475",1,91.1111111111111,2469.13580246914,814.814814814815,1.27777777777778,0
"36476",1,92.6829268292683,1355.0135501355,772.357723577236,1.54855620362629,0
"36477",1,96.7391304347826,1207.72946859903,289.855072463768,1.21899756200731,0
"36478",0,65.2173913043478,1207.72946859903,2318.84057971014,2.96928723209235,0
"36479",0,1.17647058823529,1307.18954248366,78.4313725490196,1,0
"36480",1,61.9565217391304,3623.1884057971,2391.30434782609,1.58807314536643,0
"36481",1,92.3076923076923,1709.40170940171,666.666666666667,1.42009389360939,0
"36482",1,89.1304347826087,1207.72946859903,978.260869565217,1.60125712808527,0
"36483",1,82.6086956521739,1207.72946859903,1304.34782608696,1.77797193749685,0
"36484",1,93.4782608695652,1207.72946859903,688.405797101449,1.50965882484814,0
"36485",1,91.304347826087,1207.72946859903,869.565217391304,1.58207970421094,0
"36486",1,85.8695652173913,1207.72946859903,1304.34782608696,1.91264943157424,0
"36487",1,51.8518518518518,2057.61316872428,1913.58024691358,2.17329571980306,0
"36488",1,95.6521739130435,1207.72946859903,398.550724637681,1.27920429813366,0
"36489",0,90.1098901098901,1221.00122100122,1025.64102564103,1.76690441719754,0
"36490",0,76.4044943820225,1248.43945068664,1797.75280898876,2.24345453158608,0
"36491",1,69.5652173913043,1207.72946859903,1956.52173913043,2.5,0
"36492",1,68.5393258426966,1248.43945068664,2284.64419475655,2.94484823845661,0
"36493",1,94.7368421052632,1461.98830409357,657.894736842105,1.47313912747197,0
"36494",1,40.2173913043478,7246.3768115942,2391.30434782609,1.34518117823954,0
"36495",1,91.304347826087,1207.72946859903,797.101449275362,1.63663417676994,0
"36496",1,83.3333333333333,2314.81481481482,1041.66666666667,1.50208188857998,0
"36497",1,75,1207.72946859903,1449.27536231884,1.80578779628654,0
"36498",1,85.8695652173913,1207.72946859903,1159.42028985507,1.80014064148164,0
"36499",1,81.3186813186813,1221.00122100122,1575.09157509158,2.26682895550448,0
"36500",1,75,2415.45893719807,1884.05797101449,1.71267812518166,0
"36501",0,83.695652173913,1207.72946859903,1340.57971014493,2.05129037627348,0
"36502",1,67.3913043478261,1207.72946859903,2065.21739130435,2.667002667004,0
"36503",0,60.8695652173913,3623.1884057971,2246.3768115942,1.76180407060157,0
"36504",1,77.1739130434783,1207.72946859903,1847.82608695652,2.37356331638771,0
"36505",0,57.1428571428571,2442.00244200244,1794.87179487179,1.58521706512171,0
"36506",1,66.304347826087,2415.45893719807,2318.84057971014,1.92009389360939,0
"36507",0,55.4347826086957,2415.45893719807,2028.98550724638,2.02007967877025,0
"36508",1,95.5056179775281,1248.43945068664,524.344569288389,1.41004797582127,0
"36509",1,95.7446808510638,2364.06619385343,354.609929078014,1.19256958799989,0
"36510",0,95.6043956043956,1221.00122100122,586.080586080586,1.50095754877291,0
"36511",0,71.7391304347826,1207.72946859903,2065.21739130435,2.52337556507632,0
"36512",1,92.3913043478261,1207.72946859903,724.63768115942,1.57274581918526,0
"36513",1,100,1207.72946859903,0,1.04257207028537,0
"36514",1,92.3913043478261,1207.72946859903,760.869565217391,1.51851320473059,0
"36515",0,39.5604395604396,4884.00488400488,2234.43223443223,1.44839791059362,0
"36516",1,54.3478260869565,1207.72946859903,2681.15942028986,3.46482322781408,0
"36517",0,56.25,1736.11111111111,1927.08333333333,2.25,0
"36518",1,95.6521739130435,1207.72946859903,543.478260869565,1.43910483540037,0
"36519",0,92.3913043478261,1207.72946859903,869.565217391304,1.68121104809459,0
"36520",1,95.6521739130435,1207.72946859903,471.014492753623,1.33250447722257,0
"36521",1,96.7391304347826,1207.72946859903,362.31884057971,1.27199745600763,0
"36522",1,86.5168539325843,1248.43945068664,1048.68913857678,1.65242835866475,0
"36523",0,29.3478260869565,6038.64734299517,1775.36231884058,1.20084301843178,0
"36524",1,77.1739130434783,1207.72946859903,2210.14492753623,2.67025873093617,0
"36525",1,87.9120879120879,1221.00122100122,1062.27106227106,1.84475608143733,0
"36526",0,90.1098901098901,1221.00122100122,1172.16117216117,1.87733594327239,0
"36527",1,89.010989010989,1221.00122100122,732.600732600733,1.44444444444444,0
"36528",1,91.304347826087,1207.72946859903,905.797101449275,1.63663417676994,0
"36529",1,96.0526315789474,1461.98830409357,526.315789473684,1.40449376635357,0
"36530",1,70.6521739130435,1207.72946859903,2173.91304347826,2.60472942637338,0
"36531",0,39.1304347826087,9661.83574879227,1666.66666666667,1.07514002142359,0
"36532",1,95.6521739130435,1207.72946859903,398.550724637681,1.27920429813366,0
"36533",0,46.7391304347826,3623.1884057971,2572.46376811594,1.93968503675005,0
"36534",1,58.695652173913,1207.72946859903,2536.23188405797,3.12990356022295,0
"36535",0,54.3478260869565,1207.72946859903,2391.30434782609,2.89913780286484,0
"36536",1,76.0869565217391,1207.72946859903,1413.04347826087,2.09165006633519,0
"36537",1,80.4347826086957,1207.72946859903,1992.75362318841,2.44120041362021,0
"36538",1,23.5955056179775,4993.75780274657,1610.48689138577,1.38774122708031,0
"36539",1,79.3478260869565,1207.72946859903,1884.05797101449,2.39934351752068,0
"36540",1,47.0588235294118,3921.56862745098,1882.35294117647,1.47777377232048,0
"36541",0,79.3478260869565,1207.72946859903,1449.27536231884,2.10674064953035,0
"36542",0,53.9473684210526,4385.9649122807,2412.28070175439,1.63614907416471,0
"36543",1,65.2173913043478,1207.72946859903,2101.44927536232,2.71108834234519,0
"36544",1,53.2608695652174,4830.91787439614,2427.53623188406,1.56164158346821,0
"36545",1,91.304347826087,1207.72946859903,760.869565217391,1.52752523165195,0
"36546",1,73.9130434782609,1207.72946859903,1594.20289855072,2.12218671906791,0
"36547",0,64.4444444444444,1234.56790123457,2333.33333333333,3.02004795577362,0
"36548",0,46.7391304347826,3623.1884057971,2318.84057971014,1.57768027768354,0
"36549",1,83.5164835164835,1221.00122100122,1648.35164835165,2.17944947177034,0
"36550",0,65.2173913043478,1207.72946859903,2282.60869565217,2.90473750965556,0
"36551",1,30.4347826086957,6038.64734299517,2137.68115942029,1.46414808925061,0
"36552",1,73.9130434782609,1207.72946859903,2173.91304347826,2.78915968791783,0
"36553",1,94.5652173913043,1207.72946859903,652.173913043478,1.50095754877291,0
"36554",1,91.304347826087,1207.72946859903,905.797101449275,1.63663417676994,0
"36555",0,83.695652173913,1207.72946859903,1521.73913043478,2.1082706645033,0
"36556",1,92.3913043478261,1207.72946859903,833.333333333333,1.68121104809459,0
"36557",0,71.7391304347826,1207.72946859903,1811.59420289855,2.52337556507632,0
"36558",0,50,3623.1884057971,2137.68115942029,1.82720931456062,0
"36559",1,93.4782608695652,1207.72946859903,652.173913043478,1.50965882484814,0
"36560",1,93.4065934065934,1221.00122100122,659.340659340659,1.46428059027593,0
"36561",0,67.7777777777778,1234.56790123457,2370.37037037037,3.00886667842306,0
"36562",1,59.7826086956522,3623.1884057971,2391.30434782609,1.58240375965793,0
"36563",0,34.7826086956522,6038.64734299517,2101.44927536232,1.41017175922851,0
"36564",0,83.9285714285714,1984.12698412698,1547.61904761905,1.96917738522158,0
"36565",1,83.5164835164835,1221.00122100122,1428.57142857143,2.1220955383027,0
"36566",1,93.4782608695652,1207.72946859903,615.942028985507,1.4018260516447,0
"36567",1,61.5384615384615,1221.00122100122,2307.69230769231,3.00668897151477,0
"36568",1,77.1739130434783,1207.72946859903,1340.57971014493,2.01752881892955,0
"36569",1,96.7391304347826,1207.72946859903,326.086956521739,1.27199745600763,0
"36570",1,78.2608695652174,1207.72946859903,1920.28985507246,2.5337992992518,0
"36571",1,89.1304347826087,1207.72946859903,1050.72463768116,1.87733594327239,0
"36572",1,82.6086956521739,1207.72946859903,1449.27536231884,2.00738767136742,0
"36573",1,61.9565217391304,1207.72946859903,2681.15942028986,3.24510427480936,0
"36574",1,50.7692307692308,5128.20512820513,2205.12820512821,1.62175027803778,0
"36575",1,85.8695652173913,1207.72946859903,1304.34782608696,2.02515822166684,0
"36576",0,38.0434782608696,3623.1884057971,2246.3768115942,1.74647802864949,0
"36577",0,46.7391304347826,3623.1884057971,1666.66666666667,1.31739067453586,0
"36578",0,26.0869565217391,7246.3768115942,2101.44927536232,1.41124619314307,0
"36579",0,36.5079365079365,3527.33686067019,2698.4126984127,2.18384833669101,0
"36580",1,83.695652173913,1207.72946859903,1557.97101449275,2.16525095273312,0
"36581",1,92.3913043478261,1207.72946859903,688.405797101449,1.46428059027593,0
"36582",0,58.2417582417582,4884.00488400488,2637.36263736264,1.60516348384572,0
"36583",1,82.6086956521739,1207.72946859903,1376.8115942029,2.06474160483506,0
"36584",1,77.1739130434783,1207.72946859903,2065.21739130435,2.61091964802648,0
"36585",1,95.6521739130435,1207.72946859903,398.550724637681,1.27920429813366,0
"36586",1,94.5054945054945,1221.00122100122,586.080586080586,1.4018260516447,0
"36587",1,83.695652173913,1207.72946859903,1521.73913043478,2.27921152919276,0
"36588",1,72.8260869565217,1207.72946859903,1847.82608695652,2.38230416494795,0
"36589",1,81.1111111111111,1234.56790123457,1518.51851851852,2.04822007593229,0
"36590",0,68.4782608695652,2415.45893719807,1702.89855072464,1.61864356531953,0
"36591",1,90.2173913043478,1207.72946859903,1086.95652173913,1.92087454981958,0
"36592",1,91.304347826087,1207.72946859903,833.333333333333,1.58207970421094,0
"36593",1,53.2608695652174,2415.45893719807,2137.68115942029,1.94337567297406,0
"36594",1,31.5217391304348,6038.64734299517,1775.36231884058,1.20551335983635,0
"36595",1,84.7826086956522,1207.72946859903,1449.27536231884,2.15132636487473,0
"36596",1,76.0869565217391,1207.72946859903,1666.66666666667,2.45021864913551,0
"36597",0,63.0434782608696,2415.45893719807,1956.52173913043,1.86436299668748,0
"36598",1,90.2173913043478,1207.72946859903,1123.1884057971,1.86599241982474,0
"36599",0,71.4285714285714,3968.25396825397,2261.90476190476,1.66092911508688,0
"36600",1,89.4117647058824,1307.18954248366,1176.47058823529,1.83532587096449,0
"36601",1,96.7391304347826,1207.72946859903,362.31884057971,1.32499735000795,0
"36602",1,86.6666666666667,1234.56790123457,1222.22222222222,1.86825710633858,0
"36603",1,92.3913043478261,1207.72946859903,833.333333333333,1.62697843363992,0
"36604",0,27.1739130434783,8454.10628019324,2246.3768115942,1.32054895625978,0
"36605",0,92.3913043478261,1207.72946859903,797.101449275362,1.51851320473059,0
"36606",1,64.8351648351648,3663.00366300366,2271.06227106227,1.58917704150905,0
"36607",0,29.6703296703297,6105.0061050061,1904.7619047619,1.45091485450643,0
"36608",1,32.6086956521739,3623.1884057971,2101.44927536232,1.67457192802461,0
"36609",0,59.7826086956522,1207.72946859903,1956.52173913043,2.56195947736032,0
"36610",1,52.7472527472528,3663.00366300366,2124.54212454212,1.48193311592653,0
"36611",1,81.5217391304348,1207.72946859903,1630.4347826087,2.3094010767585,0
"36612",1,63.0434782608696,2415.45893719807,1847.82608695652,1.65896581243191,0
"36613",1,43.4782608695652,4830.91787439614,2318.84057971014,1.52014945667946,0
"36614",1,58.695652173913,3623.1884057971,2282.60869565217,1.52182946918056,0
"36615",1,82.6086956521739,1207.72946859903,1702.89855072464,2.35151127217326,0
"36616",1,92.3076923076923,1221.00122100122,732.600732600733,1.58207970421094,0
"36617",1,70.3703703703704,2057.61316872428,2160.49382716049,2.35221060639606,0
"36618",1,59.7826086956522,2415.45893719807,2210.14492753623,1.79278625313557,0
"36619",1,80.4347826086957,1207.72946859903,1485.50724637681,2.09245749738875,0
"36620",1,96.7032967032967,1221.00122100122,293.040293040293,1.22590411904476,0
"36621",1,92.3913043478261,1207.72946859903,833.333333333333,1.62697843363992,0
"36622",1,44.9438202247191,4993.75780274657,2397.00374531835,1.58134858518898,0
"36623",1,61.9565217391304,1207.72946859903,2318.84057971014,2.98019780339635,0
"36624",1,54.5454545454546,6734.00673400673,1919.19191919192,1.30130839125274,0
"36625",1,64.1304347826087,2415.45893719807,2427.53623188406,2.06475244717822,0
"36626",1,62.6373626373626,1221.00122100122,1941.39194139194,2.64906471413009,0
"36627",1,73.9130434782609,1207.72946859903,2028.98550724638,2.60725796914058,0
"36628",1,82.6086956521739,1207.72946859903,1630.4347826087,2.35151127217326,0
"36629",1,84.2696629213483,1248.43945068664,1310.86142322097,1.90525588832576,0
"36630",1,76.0869565217391,1207.72946859903,1739.13043478261,2.21117292726863,0
"36631",1,93.3333333333333,1234.56790123457,814.814814814815,1.63663417676994,0
"36632",0,75,1207.72946859903,1956.52173913043,2.70868169442981,0
"36633",1,89.1304347826087,1207.72946859903,869.565217391304,1.60125712808527,0
"36634",1,96.7032967032967,1221.00122100122,366.300366300366,1.27920429813366,0
"36635",1,46.7391304347826,1207.72946859903,2137.68115942029,2.74497426598688,0
"36636",1,93.4782608695652,1207.72946859903,507.246376811594,1.34790966504298,0
"36637",1,70.6521739130435,1207.72946859903,2355.07246376812,2.976833630141,0
"36638",1,71.4285714285714,1221.00122100122,2271.06227106227,2.79078152825719,0
"36639",1,94.5652173913043,1207.72946859903,434.782608695652,1.28653504180535,0
"36640",0,68.4782608695652,1207.72946859903,2318.84057971014,2.96072170523895,0
"36641",0,20.8791208791209,12210.0122100122,1648.35164835165,1.06460821304772,0
"36642",1,80.4347826086957,1207.72946859903,1739.13043478261,2.32495277487639,0
"36643",1,94.5652173913043,1207.72946859903,398.550724637681,1.23292941506346,0
"36644",1,92.3076923076923,1221.00122100122,989.010989010989,1.80029759444694,0
"36645",1,92.4242424242424,1683.50168350168,707.070707070707,1.40840567926186,0
"36646",1,78.8888888888889,1234.56790123457,1925.92592592593,2.31422423347801,0
"36647",1,93.2584269662921,1248.43945068664,674.157303370787,1.59158176985051,0
"36648",1,92.3913043478261,1207.72946859903,760.869565217391,1.51851320473059,0
"36649",0,48.9130434782609,6038.64734299517,2318.84057971014,1.44811933370615,0
"36650",1,56.5217391304348,2415.45893719807,2391.30434782609,2.13187496348045,0
"36651",0,55.4347826086957,1207.72946859903,2391.30434782609,3.29065819746582,0
"36652",1,53.2608695652174,3623.1884057971,2028.98550724638,1.6373635855407,0
"36653",1,93.4782608695652,1207.72946859903,652.173913043478,1.45574243824642,0
"36654",1,59.7826086956522,3623.1884057971,2246.3768115942,1.4908300503588,0
"36655",0,25,9661.83574879227,1920.28985507246,1.23843466101398,0
"36656",1,85.7142857142857,1221.00122100122,1391.94139194139,2.0947125131675,0
"36657",1,95.6521739130435,1207.72946859903,398.550724637681,1.27920429813366,0
"36658",1,46.7391304347826,2415.45893719807,2608.69565217391,2.09206770477597,0
"36659",0,30.4347826086957,4830.91787439614,1847.82608695652,1.5998233496864,0
"36660",0,46.7391304347826,4830.91787439614,2427.53623188406,1.60600867522893,0
"36661",1,96.7391304347826,1207.72946859903,289.855072463768,1.21899756200731,0
"36662",1,53.2608695652174,3623.1884057971,2282.60869565217,1.56616744757035,0
"36663",1,90.2173913043478,1207.72946859903,1123.1884057971,1.92087454981958,0
"36664",0,39.7260273972603,7610.3500761035,2465.75342465753,1.34790583768067,0
"36665",0,39.1304347826087,3623.1884057971,2391.30434782609,1.64671020367834,0
"36666",1,100,1207.72946859903,0,1.04257207028537,0
"36667",1,96.7032967032967,1221.00122100122,366.300366300366,1.33250447722257,0
"36668",1,64.1304347826087,3623.1884057971,2536.23188405797,1.66684461093883,0
"36669",1,71.7391304347826,1207.72946859903,2101.44927536232,2.64646705605565,0
"36670",1,75,1207.72946859903,1847.82608695652,2.3475241351725,0
"36671",1,85.5555555555556,1234.56790123457,1333.33333333333,1.93732979981385,0
"36672",1,69.5652173913043,1207.72946859903,2101.44927536232,2.625,0
"36673",0,85.5555555555556,1234.56790123457,1407.40740740741,1.99431008804366,0
"36674",0,27.0833333333333,11574.0740740741,2013.88888888889,1.19734632523797,0
"36675",1,57.6086956521739,2415.45893719807,1992.75362318841,1.72056815731372,0
"36676",0,58.695652173913,1207.72946859903,1992.75362318841,2.65361388801511,0
"36677",1,93.4782608695652,1207.72946859903,652.173913043478,1.50965882484814,0
"36678",0,92.3913043478261,1207.72946859903,724.63768115942,1.57274581918526,0
"36679",1,81.5217391304348,1207.72946859903,1413.04347826087,1.90525588832576,0
"36680",1,88.0434782608696,1207.72946859903,1231.88405797101,1.94444444444444,0
"36681",1,95.6521739130435,1207.72946859903,434.782608695652,1.33250447722257,0
"36682",1,68.1318681318681,1221.00122100122,2124.54212454212,2.47650247650371,0
"36683",1,95.6521739130435,1207.72946859903,471.014492753623,1.33250447722257,0
"36684",0,25.531914893617,7092.19858156028,1702.12765957447,1.18688672392661,0
"36685",0,46.1538461538462,6105.0061050061,2417.58241758242,1.59015735026275,0
"36686",1,70.7865168539326,1248.43945068664,1910.11235955056,2.39377499572511,0
"36687",1,76.0869565217391,1207.72946859903,2065.21739130435,2.62950294053567,0
"36688",1,77.1739130434783,2415.45893719807,1666.66666666667,1.57570574840095,0
"36689",1,93.75,2314.81481481481,486.111111111111,1.19256958799989,0
"36690",1,73.9130434782609,1207.72946859903,2101.44927536232,2.48599015662241,0
"36691",0,90.2173913043478,1207.72946859903,869.565217391304,1.64646389984536,0
"36692",1,81.5217391304348,2415.45893719807,1594.20289855072,1.48810492932246,0
"36693",1,94.5652173913043,1207.72946859903,579.710144927536,1.44735192203102,0
"36694",1,53.2608695652174,3623.1884057971,2500,1.72487321270354,0
"36695",0,32.6086956521739,4830.91787439614,2065.21739130435,1.52106030153779,0
"36696",1,91.8604651162791,1291.98966408269,697.674418604651,1.46261427120383,0
"36697",1,61.9565217391304,1207.72946859903,2391.30434782609,2.98019780339635,0
"36698",1,46.7391304347826,2415.45893719807,2644.92753623188,2.08160933711144,0
"36699",0,42.3913043478261,2415.45893719807,2391.30434782609,2.41287581388959,0
"36700",0,23.9130434782609,7246.3768115942,1739.13043478261,1.30456071535733,0
"36701",1,82.6086956521739,1207.72946859903,1521.73913043478,2.1220955383027,0
"36702",1,52.1739130434783,2415.45893719807,2463.76811594203,2.32938185763869,0
"36703",1,32.1428571428571,3968.25396825397,2202.38095238095,1.86515253439407,0
"36704",1,15.2173913043478,8454.10628019324,1123.1884057971,1.04285921486991,0
"36705",1,98.8235294117647,1307.18954248366,156.862745098039,1.14564392373896,0
"36706",0,40.6593406593407,6105.0061050061,2380.95238095238,1.44954855623986,0
"36707",1,21.7391304347826,8454.10628019324,1666.66666666667,1.14297923323298,0
"36708",1,82.6086956521739,1207.72946859903,1739.13043478261,2.29415733870562,0
"36709",0,54.3478260869565,3623.1884057971,2282.60869565217,1.61069833674661,0
"36710",1,68.4782608695652,1207.72946859903,1956.52173913043,2.33078091689023,0
"36711",1,90.2173913043478,1207.72946859903,1050.72463768116,1.75622815983505,0
"36712",0,64.1304347826087,1207.72946859903,2282.60869565217,2.7339671305973,0
"36713",1,75,1207.72946859903,1956.52173913043,2.46790998825827,0
"36714",1,81.5217391304348,1207.72946859903,1413.04347826087,2.02072594216369,0
"36715",1,13.0434782608696,7246.3768115942,1268.11594202899,1.1405137631661,0
"36716",1,91.304347826087,1207.72946859903,869.565217391304,1.58207970421094,0
"36717",1,75,1207.72946859903,2318.84057971014,2.82906754751558,0
"36718",0,77.2727272727273,1683.50168350168,1767.67676767677,2.10042012604201,0
"36719",1,54.3478260869565,1207.72946859903,2391.30434782609,3.18198051533946,0
"36720",1,95.6043956043956,1221.00122100122,402.930402930403,1.23292941506346,0
"36721",0,45.2054794520548,9132.4200913242,2602.7397260274,1.30281531097246,0
"36722",1,64.1304347826087,2415.45893719807,2246.3768115942,1.88024882351269,0
"36723",1,80.4347826086957,1207.72946859903,1594.20289855072,2.15058131676066,0
"36724",1,56.5217391304348,4830.91787439614,2318.84057971014,1.44894585569508,0
"36725",1,61.9565217391304,3623.1884057971,2101.44927536232,1.73959619776192,0
"36726",1,81.5789473684211,2923.97660818713,1228.0701754386,1.40175133878658,0
"36727",1,61.9565217391304,1207.72946859903,2536.23188405797,3.17887765695611,0
"36728",1,73.9130434782609,1207.72946859903,1811.59420289855,2.24345453158608,0
"36729",1,90.6976744186047,1291.98966408269,813.953488372093,1.64180169950966,0
"36730",1,51.685393258427,3745.31835205992,2097.37827715356,1.42718908100964,0
"36731",1,73.6263736263736,1221.00122100122,1465.20146520147,2.01579583187904,0
"36732",1,89.1304347826087,1207.72946859903,797.101449275362,1.43560983897301,0
"36733",0,31.5217391304348,4830.91787439614,1992.75362318841,1.53926315912821,0
"36734",1,88.0434782608696,1207.72946859903,1014.49275362319,1.66666666666667,0
"36735",0,57.4074074074074,2057.61316872428,1913.58024691358,2.1552636243213,0
"36736",1,73.6263736263736,2442.00244200244,1172.16117216117,1.238548945876,0
"36737",1,86.9565217391304,1207.72946859903,1340.57971014493,2.06836287918731,0
"36738",1,79.3478260869565,1207.72946859903,1956.52173913043,2.51638466471681,0
"36739",0,33.695652173913,7246.3768115942,2028.98550724638,1.33750510967085,0
"36740",1,92.3913043478261,1207.72946859903,833.333333333333,1.62697843363992,0
"36741",1,93.4782608695652,1207.72946859903,652.173913043478,1.50965882484814,0
"36742",0,56.5217391304348,2415.45893719807,2500,2.15729128114971,0
"36743",1,47.8260869565217,4830.91787439614,2463.76811594203,1.58166956499383,0
"36744",1,72.2222222222222,2057.61316872428,1913.58024691358,2.32185823017376,0
"36745",1,61.9565217391304,3623.1884057971,1956.52173913043,1.45802238369168,0
"36746",0,43.4782608695652,6038.64734299517,2065.21739130435,1.3178264651013,0
"36747",1,92.3076923076923,1221.00122100122,769.230769230769,1.58207970421094,0
"36748",1,50,3968.25396825397,2380.95238095238,1.78574552444656,0
"36749",0,80.4347826086957,1207.72946859903,1847.82608695652,2.55744805236402,0
"36750",1,90.2173913043478,1207.72946859903,942.028985507246,1.7013460298402,0
"36751",0,89.1304347826087,1207.72946859903,1123.1884057971,1.93255170630981,0
"36752",1,93.4782608695652,1207.72946859903,652.173913043478,1.45574243824642,0
"36753",0,47.8260869565217,4830.91787439614,2028.98550724638,1.37785633960258,0
"36754",0,57.6086956521739,2415.45893719807,2572.46376811594,2.0348948192881,0
"36755",1,76.0869565217391,1207.72946859903,1811.59420289855,2.50998007960223,0
"36756",0,43.4782608695652,7246.3768115942,2608.69565217391,1.46294001505572,0
"36757",1,66.304347826087,1207.72946859903,2391.30434782609,3.13690355835595,0
"36758",1,79.1208791208791,1221.00122100122,1868.13186813187,2.47487373415292,0
"36759",1,89.8876404494382,1248.43945068664,1011.23595505618,1.78885438199983,0
"36760",0,97.8260869565217,1207.72946859903,289.855072463768,1.26491106406735,0
"36761",1,85.5555555555556,1234.56790123457,1333.33333333333,1.93732979981385,0
"36762",1,69.5652173913043,1207.72946859903,2246.3768115942,2.75,0
"36763",0,61.9565217391304,3623.1884057971,2391.30434782609,1.65706411047768,0
"36764",1,91.2087912087912,1221.00122100122,769.230769230769,1.59158176985051,0
"36765",1,64.1304347826087,3623.1884057971,1920.28985507246,1.44871707505585,0
"36766",1,38.0434782608696,4830.91787439614,2572.46376811594,1.76944375879414,0
"36767",1,61.9565217391304,2415.45893719807,2500,1.93652917527928,0
"36768",1,89.010989010989,1221.00122100122,1135.53113553114,1.94444444444444,0
"36769",0,60.4395604395604,6105.0061050061,2161.17216117216,1.31271007514933,0
"36770",1,71.7391304347826,1207.72946859903,1920.28985507246,2.40028407409699,0
"36771",1,88.0434782608696,1207.72946859903,1231.88405797101,1.83333333333333,0
"36772",1,77.4193548387097,1792.1146953405,1881.72043010753,2.1650635094611,0
"36773",0,78.021978021978,1221.00122100122,1831.50183150183,2.49224148220709,0
"36774",1,96.7391304347826,1207.72946859903,398.550724637681,1.32499735000795,0
