"","division","ed","pd","pland","shape_mn","x","y","ID","track","tag","ts","step","angle","angle_deg","state","class"
"9032",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:10:57,0.585774160212832,-0.242119649724879,-13.8724340664214,"2","1"
"9033",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:11:37,0.53519796172244,-0.552039501006979,-31.6295335322078,"2","1"
"9034",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:12:17,0.197052358727818,0.780426388212157,44.7151382651949,"2","1"
"9035",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:12:57,0.177184907160125,0.619825588848663,35.5133902752394,"2","1"
"9036",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:13:37,0.410549223509183,2.00627265453456,114.950955657339,"2","1"
"9037",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:14:17,0.520169896180877,1.17189141417557,67.144432079878,"2","1"
"9038",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:14:57,1.08216865936917,0.138900570554237,7.95841646471688,"2","1"
"9039",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:15:37,0.336021321748828,-0.589387557524981,-33.7694195437054,"2","1"
"9040",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:16:17,0.350212950679715,-0.794812807357327,-45.5394193645194,"2","1"
"9041",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:16:57,0.193827226975401,-0.924763461289629,-52.9850433798054,"2","1"
"9042",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:17:37,0.185313669504577,-0.651018138157034,-37.3005917028628,"2","1"
"9043",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:18:17,0.294645960953383,-0.609239905455993,-34.9068752935777,"2","1"
"9044",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:18:57,0.178649546339514,-1.51091987398786,-86.5693319619425,"2","1"
"9045",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:19:37,0.345673214671405,-0.187723875781291,-10.7557857961061,"2","1"
"9046",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:20:17,0.359042606221045,0.753075852174588,43.1480679828218,"2","1"
"9047",0.920497566252028,2209.3023255814,6459.94832041344,41.8604651162791,1.37511560183393,508705.5,2771179.5,"10486_12",12,10486,2023-04-24 20:20:57,0.547786014045191,0.848690505827847,48.6263840967586,"2","1"
